"AGE","LOCATION","MEASURE","DEFINITION","METHODO","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS","AGE_label"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1997",0.304,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1998",0.31,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1999",0.308,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2000",0.315,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2001",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2002",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2003",0.315,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.321,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.315,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.316,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.315,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.316,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.316,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.313,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.32,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.313,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.292,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.289,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.284,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.282,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.287,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.294,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.292,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.286,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.287,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.289,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.297,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.301,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.307,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.307,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.315,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.318,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.316,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.322,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.317,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.318,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.321,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.32,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.319,NA,"Total population"
"TOT","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.316,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.268,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.261,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.26,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.256,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.259,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.257,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.259,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.257,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.253,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.259,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.257,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.232,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.257,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.26,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.269,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.261,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.261,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.257,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.26,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.258,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.258,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.256,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.252,NA,"Total population"
"TOT","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.259,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.251,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.249,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.254,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.256,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.224,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.225,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.224,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.22,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.226,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.222,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.222,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.223,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.216,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.215,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.216,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.224,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.224,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.228,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.227,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.232,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.239,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.246,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.242,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.238,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.252,NA,"Total population"
"TOT","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.253,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1987",0.209,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1988",0.213,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1989",0.217,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1990",0.215,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1991",0.212,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1992",0.211,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1993",0.214,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1994",0.215,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1995",0.22,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1996",0.224,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1997",0.235,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1998",0.243,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1999",0.25,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2000",0.254,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2001",0.262,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2002",0.258,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2003",0.261,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.266,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.265,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.268,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.269,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.264,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.259,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.264,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.264,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.26,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.262,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.257,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.26,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.209,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.209,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.214,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.217,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.215,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.213,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.212,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.215,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.217,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.222,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.226,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.237,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.244,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.251,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.255,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.261,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.259,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.263,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.267,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.266,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.268,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.27,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.266,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.26,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.265,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.265,NA,"Total population"
"TOT","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.261,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.308,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.294,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.297,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.277,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.278,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.276,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.284,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.287,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.287,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.284,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.282,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.283,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.288,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.293,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.292,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.293,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.293,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.303,NA,"Total population"
"TOT","FRA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.309,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.285,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.291,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.289,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.292,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.289,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.256,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.263,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.262,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.268,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.266,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.26,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.259,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.259,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.259,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.264,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.27,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.28,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.282,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.285,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.297,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.29,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.295,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.287,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.288,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.286,NA,"Total population"
"TOT","DEU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.293,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.333,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.345,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.337,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.329,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.328,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.33,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.336,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.333,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.338,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.342,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.339,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.352,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.352,NA,"Total population"
"TOT","GRC","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.361,NA,"Total population"
